N1	N2	Na	Tsplit
24.69524	7.98642	6.98422	0.47175 
21.23074	5.30913	9.67268	3.61086 
3.77875	2.85479	4.87396	10.75017 
19.90526	17.42201	18.60147	13.55096 
1.30826	12.76640	4.66599	8.38386 
1.30529	13.74248	3.12461	1.12119 
27.57944	0.92511	12.46481	23.60983 
7.92490	11.13691	17.57056	18.96745 
18.81663	2.09325	29.83299	26.27419 
14.87110	9.09350	24.65877	9.77468 
14.40654	19.87435	7.68542	5.00257 
24.46397	13.84963	29.65916	16.31874 
0.45302	15.66225	28.89385	28.20750 
24.75066	2.46074	10.29791	2.21630 
5.99478	19.87831	6.74611	12.63564 
4.06941	27.48423	9.94417	2.99787 
17.70541	1.34496	4.48657	29.35572 
17.95305	12.06655	21.07199	4.14964 
16.50236	20.09980	24.70534	4.98934 
11.77107	20.38668	7.85354	8.99901 
11.45364	22.35793	1.62414	14.86928 
22.48976	7.64746	16.92262	19.10615 
5.63975	6.57107	4.01097	10.62220 
28.63465	29.50027	0.87246	1.87504 
10.26317	5.04693	18.94421	7.41024 
23.92371	20.40829	10.65290	29.82524 
12.23944	9.65888	29.16275	16.01239 
10.66314	29.74308	15.29632	20.72616 
12.58858	3.53910	7.49523	24.98138 
8.11075	20.17248	3.80613	5.05973 
12.23973	18.14658	12.81277	21.50310 
6.41745	12.02078	18.52909	14.47146 
22.18568	16.65409	9.70608	4.99980 
0.58293	3.39912	15.34337	8.78263 
9.89215	8.98606	25.37853	19.95875 
8.15439	21.33583	15.02466	5.50856 
9.81523	23.52945	21.39196	25.34726 
13.98784	24.94654	26.38437	4.38952 
7.77895	5.19227	15.82200	7.98821 
5.70791	0.08014	9.76303	23.11092 
26.94891	25.81021	26.08726	16.36447 
5.42480	8.64617	0.55951	24.40814 
23.34401	20.96139	20.14142	2.44862 
22.37013	23.04998	7.62715	24.89761 
20.11630	14.90906	27.52311	24.56706 
5.92997	1.29478	6.84420	25.05964 
7.06096	28.03451	0.79754	5.77440 
20.35519	8.93436	17.28636	26.16036 
17.42734	17.13202	9.64017	7.95563 
29.40608	7.39103	8.87618	15.15148 
11.68923	23.58174	3.57055	20.20544 
4.36658	8.33567	13.08166	9.02911 
0.86144	24.48220	26.76515	29.51584 
23.55443	20.24510	18.34829	5.62747 
9.30321	8.18502	13.24547	19.48394 
9.61803	20.25564	3.43376	12.11300 
1.63801	12.34393	17.52967	21.78028 
28.68776	24.19185	17.16529	16.38929 
4.56386	15.46962	15.05478	13.02636 
9.43980	24.93002	19.88185	16.19881 
24.12115	10.42688	19.11021	2.33762 
5.54446	1.99797	7.95156	15.96011 
12.01014	20.42233	23.56310	8.93432 
3.37544	18.00396	2.06005	1.56049 
14.26752	15.36359	11.32043	25.81941 
18.30660	2.92875	25.35138	26.72175 
14.06974	11.17529	6.34397	8.45234 
9.69238	7.51492	13.77063	7.31627 
7.32672	7.78106	12.96543	7.44093 
14.79594	2.79389	10.54636	17.75699 
15.72369	12.29674	28.10606	23.43208 
13.95977	12.33890	2.16421	29.91698 
9.58019	17.03196	13.14956	27.31897 
19.08191	22.71877	16.46240	16.02005 
5.38795	26.91209	20.58806	13.19537 
19.48960	26.46613	20.18812	8.68335 
0.95325	25.55073	29.29906	19.08829 
23.03506	11.98000	23.06377	26.79228 
14.65724	4.50743	0.33011	1.33518 
22.40265	0.77595	7.18498	15.15298 
5.34951	16.74317	26.98723	23.09316 
23.83808	23.11850	27.03530	11.07944 
7.51966	20.46572	25.05729	3.88916 
7.36108	8.09541	5.37137	13.84157 
21.18197	27.12001	13.93071	20.07829 
2.95199	3.29199	22.82073	24.25134 
16.88984	13.25825	6.75682	20.78516 
20.20860	16.30692	15.24150	12.49904 
8.77426	5.10013	13.84571	1.14580 
21.51191	15.53369	21.70401	20.60440 
22.59411	22.67379	27.86815	22.00291 
24.96862	17.13994	22.31186	21.03034 
14.40927	10.07861	25.28264	16.95349 
7.29442	22.22078	22.08585	13.77939 
19.13069	10.49658	22.83506	21.82744 
24.28418	21.36101	24.24786	6.48701 
12.04161	28.19767	6.86209	16.49501 
2.06714	1.94361	0.19288	15.33758 
7.11682	19.72981	11.21926	11.00532 
27.05662	13.64651	7.38152	1.49602 
17.90169	8.56424	2.44886	9.84458 
25.38630	8.37653	19.51432	19.47073 
10.51082	17.49929	0.01667	7.64533 
15.32240	5.62882	29.79942	14.17846 
22.74963	19.08229	9.78012	0.01037 
26.86409	17.87438	21.18776	27.88820 
3.31480	24.96277	22.93512	0.28754 
4.14478	28.60503	3.74811	11.65058 
23.04310	11.41632	28.95700	3.72734 
6.03985	13.21147	15.03392	24.92073 
11.37510	0.01808	0.47524	28.29538 
21.33343	15.61587	27.87028	16.38927 
11.15660	19.01429	24.52711	2.07070 
19.12566	27.20047	29.84969	0.99131 
21.63950	0.59346	22.52594	12.82905 
26.71389	26.18505	14.84249	25.05718 
0.56948	7.59987	2.48847	19.79019 
29.95377	5.18035	3.70459	5.86093 
1.77021	28.79082	13.60105	9.21126 
16.29313	2.24774	23.72455	28.97035 
15.76372	18.57149	21.47988	23.08938 
2.99010	20.82105	6.85835	15.21434 
10.15035	29.21959	19.63910	28.01241 
1.27574	13.99702	26.52098	13.21286 
21.27301	0.54401	17.67493	8.42414 
2.93608	9.15750	18.94275	23.33466 
22.49903	22.84360	20.70835	12.52559 
11.51210	9.64587	2.56215	14.63993 
28.24042	16.16707	21.10519	28.82465 
25.09333	7.17798	22.85858	19.27750 
9.47945	8.51668	25.45263	21.83366 
16.52289	20.78327	6.68279	15.07972 
18.98668	6.84077	13.57167	19.66040 
5.57251	24.87135	9.15339	6.93029 
1.30504	11.17490	24.26325	11.76707 
28.24265	3.28061	16.97187	9.82237 
15.71199	9.70911	13.24478	18.76420 
29.80863	1.77969	13.12704	1.02652 
19.18333	29.64635	15.22679	28.19154 
21.78923	6.11097	21.88612	13.33025 
2.41611	22.72545	28.72634	16.39271 
2.97033	19.86412	18.48384	13.10465 
4.04604	15.39007	6.60679	10.54815 
7.11834	24.21896	27.32987	18.49145 
4.30811	13.67062	2.71942	11.70002 
12.86089	8.31969	7.69159	17.17660 
16.45482	0.73596	24.06685	11.59064 
9.16341	21.63285	25.06691	28.65908 
19.70012	14.94009	22.32859	14.48022 
0.82372	19.37598	15.93745	18.83842 
29.66663	8.45112	19.06661	13.48025 
15.55009	24.15131	6.00050	4.71780 
13.88581	3.26188	4.11083	9.74294 
20.48641	20.76844	12.70593	25.57312 
20.16627	29.37946	10.17209	11.43073 
1.03383	12.48599	7.68110	22.02451 
2.01375	5.04210	3.36121	17.48462 
7.81468	19.21637	4.66219	13.43166 
20.68482	25.75744	15.76236	11.46436 
7.24266	29.46549	28.18346	24.65589 
9.67037	6.99852	15.54177	16.92087 
25.79576	26.94331	3.75068	21.54941 
0.21218	7.90475	18.92807	22.60090 
20.39902	2.86434	24.31559	18.08101 
10.15923	0.57034	20.93530	10.82942 
22.64459	24.25471	8.40637	4.40757 
17.91905	1.97596	25.97687	3.83135 
1.41233	4.74694	12.95299	15.08476 
15.36847	21.12301	13.45995	10.46876 
20.56787	22.93432	29.85817	20.66862 
24.21415	16.27870	22.08374	24.96101 
12.84059	10.82438	10.99644	23.63084 
16.25245	19.20144	18.75696	16.62439 
18.67460	18.13814	15.75854	17.45524 
7.80986	29.62233	11.34223	17.50262 
6.91483	15.03932	9.64816	16.59225 
7.38992	25.61975	23.22214	18.44688 
3.77995	28.62847	29.23661	14.25889 
16.41898	23.08276	0.28577	1.58405 
10.84784	17.19213	7.95600	22.28744 
5.85456	11.77364	3.90789	9.95757 
18.59171	10.91579	14.58465	10.71408 
14.45370	25.12447	27.24326	26.78006 
6.62279	8.24747	24.12957	9.50230 
6.21615	12.16829	15.62096	28.75597 
0.32326	14.39277	5.75987	26.83126 
6.12439	4.04376	24.13466	23.88004 
18.06044	0.80119	20.91388	3.55779 
21.78522	9.71232	5.15844	14.64221 
7.15521	26.74611	24.37829	18.40718 
5.03917	26.80272	8.72937	4.58037 
8.76117	6.44001	21.51370	25.42832 
5.59064	4.44032	10.32615	22.21773 
23.29199	25.43501	11.53690	3.60102 
11.16598	12.49073	11.16024	16.35416 
4.48160	12.05759	26.26579	6.47444 
7.51281	3.57521	5.95973	3.96166 
9.76145	4.53927	16.60944	1.58497 
9.63637	21.53402	12.94530	24.71747 
25.36115	26.62683	5.67220	23.65594 
28.23827	15.38434	27.47459	14.08184 
20.05228	11.15143	29.47223	26.39975 
29.63616	4.67156	22.27554	16.25362 
11.40730	24.05770	29.30217	26.21485 
25.84717	5.19613	5.43911	28.14249 
9.32015	14.23482	21.21714	29.78477 
12.76759	21.60896	5.40596	24.04230 
12.18330	13.18800	26.41280	17.06749 
20.03500	14.99363	21.97429	1.08649 
18.85293	1.88935	19.38510	4.46465 
25.04230	3.32513	20.40854	9.71835 
20.96733	23.76057	24.39852	25.02229 
8.31925	5.32099	12.31033	10.72327 
20.90931	25.34449	8.76464	23.87789 
5.83981	27.77250	16.62741	5.25450 
10.19723	10.57911	24.38656	16.69343 
9.22397	14.11818	3.05177	3.59159 
13.81535	29.25412	21.30929	11.98497 
4.33054	11.85115	1.24456	28.06369 
23.81579	21.96263	5.77540	8.70120 
9.12165	24.17546	8.14206	12.80271 
0.98101	2.91339	8.56516	23.99578 
20.08027	27.89875	20.96440	14.11089 
18.39699	1.51951	8.38959	11.50435 
11.51617	14.25037	14.86480	7.03270 
9.68014	29.78578	8.32073	28.54768 
23.05656	29.82587	5.40993	17.84728 
28.76271	13.43595	1.30964	28.88280 
5.87501	8.95315	7.67703	8.59131 
28.92917	9.04753	21.16709	11.65703 
11.79516	27.49075	23.75140	18.58042 
25.69002	5.36112	26.81701	27.71166 
12.69147	0.68788	8.11681	15.51048 
18.01029	6.98429	19.24372	4.46979 
23.59643	7.01389	22.66085	22.62757 
2.38866	17.23518	27.39217	14.57339 
19.16571	23.88123	25.81883	5.16932 
22.75634	15.42182	5.20184	5.90609 
17.62335	8.74439	17.60040	25.95906 
16.37270	21.33695	18.97690	9.14921 
9.47110	6.08332	3.19338	23.22937 
22.16020	6.27661	10.11152	8.08304 
7.13483	2.82519	6.23034	3.01320 
7.81892	26.29165	28.03837	22.77684 
4.38815	12.59545	25.29574	10.79651 
11.50255	29.34077	7.47198	7.67719 
19.51646	12.16951	24.08999	1.71191 
12.31975	25.02904	16.52441	25.90403 
22.73634	11.76313	18.99473	0.18654 
4.38341	0.93821	8.17675	13.80681 
25.25716	22.10174	28.96595	9.06994 
20.16694	7.84701	14.44471	6.34582 
7.94584	4.66164	13.43662	23.60795 
10.29773	23.98785	16.38926	11.32208 
3.20713	9.87116	3.96902	22.20493 
23.13031	8.71767	11.62115	26.84607 
5.20758	2.76776	26.53491	7.13975 
19.32269	24.82289	28.59173	23.67518 
1.77694	19.21823	12.47929	25.14769 
12.23599	4.09777	15.62071	5.31104 
19.77484	10.31590	10.21945	6.49543 
15.22749	22.39624	18.95173	11.51784 
9.39473	8.09867	20.17158	19.25796 
29.66384	28.77701	28.36896	15.71341 
10.34341	29.27343	8.39755	9.27462 
12.55531	2.74984	27.15728	1.96680 
7.49924	19.08233	3.30177	7.66498 
15.87849	12.33232	11.64291	12.26499 
22.85937	16.88990	5.11745	28.47003 
21.04044	17.33028	22.31466	13.60965 
26.19921	6.94013	8.27482	10.58562 
19.89882	12.30232	5.36174	10.61621 
28.55631	9.02255	2.38063	5.49759 
17.04626	0.36851	8.08064	17.72496 
16.36880	0.77316	23.05135	21.39155 
22.33454	18.27119	16.85178	11.34132 
0.21901	23.48117	12.92130	25.94763 
21.51410	5.47954	16.38332	26.22353 
27.95316	10.98407	2.36281	11.51010 
14.52122	17.42971	27.40739	27.62576 
21.80627	2.44663	6.11370	26.75110 
8.53590	26.28527	9.18413	1.15703 
12.32316	22.72131	23.67531	9.34977 
27.32118	16.49750	7.10366	12.49039 
1.55649	23.26639	0.29274	24.19364 
29.24497	1.02185	29.40425	24.56525 
9.77224	11.69528	5.52521	3.86545 
15.89872	4.54133	24.50653	7.04716 
15.70477	25.04832	0.56248	16.13314 
23.13835	7.04909	22.90742	5.72576 
14.21944	13.69610	22.95526	6.25425 
9.06596	26.42702	6.47078	2.76245 
6.99333	13.26576	7.55757	10.23307 
4.81727	21.27345	24.50369	20.21326 
8.82718	15.12124	10.74265	26.18417 
17.53919	9.21286	18.48442	8.24295 
18.30371	8.78898	13.54080	20.52264 
23.28543	6.79789	22.37908	11.98681 
17.22623	12.54592	10.66584	28.62083 
18.66461	8.89522	23.72952	12.28199 
5.14968	21.12989	1.00012	5.52271 
2.90530	27.59679	8.95474	16.08969 
29.19838	26.20566	7.66473	0.34111 
17.74953	11.09843	2.47796	1.95028 
3.85271	26.61579	9.39535	5.65671 
28.22265	12.11305	24.39280	20.20368 
10.77448	20.98539	23.50772	5.54383 
6.60728	27.51380	14.18584	8.97596 
10.70495	1.16113	22.95728	9.49767 
27.39311	16.40550	5.44676	4.25117 
8.30157	21.47001	20.48567	11.51572 
20.80404	24.20922	24.51125	27.68194 
5.04053	10.59645	12.49993	15.99703 
28.11335	18.36943	20.91261	22.71765 
19.70223	19.41919	6.43193	8.32208 
11.85289	14.25107	5.72150	23.94638 
28.65425	22.07138	6.33377	29.79858 
9.99252	15.76479	12.47021	12.47927 
21.48998	2.25028	16.45536	14.55437 
14.32791	6.57797	5.83940	10.10047 
4.49603	12.82492	5.15158	3.11659 
6.21305	6.89370	17.19535	16.93215 
27.54016	6.19929	17.05968	20.38908 
19.02654	20.93642	13.02983	13.69749 
14.80667	15.91795	4.86813	21.53740 
6.97193	0.33325	23.99921	12.42121 
28.28800	24.94219	18.89359	18.36400 
17.48918	27.16648	21.91303	4.57727 
24.75996	2.21774	3.09374	12.79426 
14.79564	17.07966	6.45524	25.35529 
6.40326	7.96273	17.07128	7.00064 
16.90961	21.50110	11.64718	18.88026 
29.89107	29.77785	0.18881	13.74168 
8.28357	21.08537	27.97930	4.25639 
5.57265	17.61531	6.79179	5.88785 
18.25901	7.45136	23.79667	22.49315 
23.77799	23.72547	9.82830	6.10384 
29.84553	24.88280	14.17793	7.21510 
26.87503	28.95854	6.13437	20.35726 
5.80740	15.00193	15.51394	4.52591 
2.84269	16.37248	9.35283	25.11882 
21.20112	0.68464	23.28057	13.63445 
29.08047	19.26977	8.95276	9.00334 
15.70595	28.77235	0.60611	9.74007 
28.28897	13.11617	6.62218	4.45076 
4.92285	15.11428	0.80391	2.52940 
16.30067	12.48412	18.75472	16.93654 
13.00883	11.62000	28.73772	19.99020 
9.19768	20.28543	4.94216	17.99790 
10.02139	18.55970	16.80567	27.50956 
13.40399	23.45801	11.82673	17.39079 
28.77496	28.71474	14.44520	5.90365 
28.71875	17.49773	7.60460	11.18389 
26.35567	17.37762	29.73680	28.40488 
14.43137	29.24705	0.44361	23.69991 
9.98738	26.58810	6.54855	3.86282 
6.17206	21.45532	14.59379	26.75872 
26.65577	24.47605	0.39134	9.72475 
14.81398	7.15737	1.34704	29.04028 
2.79192	6.21006	24.62945	25.00824 
9.40660	12.95374	1.19634	29.59072 
11.16659	12.86421	0.23699	13.34064 
21.35058	21.62488	10.61528	4.87598 
25.46634	23.39185	0.47729	15.04512 
6.76463	9.78390	25.20123	19.50072 
11.34348	1.37689	25.57681	29.55453 
7.98188	28.53671	29.24546	29.98690 
29.87844	9.12994	19.31519	14.16028 
25.35951	11.13371	11.78061	2.65039 
28.18118	28.91270	7.48725	15.60702 
3.39455	13.95025	24.01761	27.69708 
25.76755	21.53574	10.59584	7.17378 
28.50252	3.50489	26.08566	21.37765 
18.60708	20.75247	21.58926	26.46828 
26.60816	26.88656	3.22740	5.84428 
13.95681	27.07476	1.00123	25.69430 
11.35712	1.95418	23.10634	12.42499 
24.61623	5.95892	8.32538	0.03272 
26.87511	21.32903	13.31709	1.59118 
11.63653	14.62360	14.35237	12.08281 
4.59055	12.66774	1.98289	26.73461 
22.19531	16.06438	16.62314	3.86648 
3.82856	8.64666	0.06047	18.06120 
20.07618	23.95394	26.02272	8.61221 
14.77007	16.37633	0.93846	13.96832 
14.20845	3.95726	8.70841	26.14623 
8.91415	18.35583	7.03436	4.17883 
9.65435	19.23018	22.09669	3.79886 
12.72539	29.35777	1.42437	10.93071 
16.32600	27.07162	16.13939	19.15753 
1.84848	26.58422	8.55305	9.99190 
12.73938	15.15449	22.49520	13.27427 
18.00633	17.34094	23.25527	2.14642 
1.77996	10.03874	21.36865	15.87920 
20.01146	14.12229	27.75947	20.37160 
4.69035	14.19474	8.54593	25.47037 
0.45826	2.20348	16.53438	19.42231 
6.89390	5.24709	26.83744	12.15194 
25.95551	5.49210	14.13003	10.38271 
23.68875	27.45106	25.83451	6.04073 
1.69507	3.48095	6.55706	18.74692 
24.30666	18.86198	0.85803	4.97912 
7.37654	21.93522	19.02069	7.79119 
12.57637	8.12091	0.58332	6.86729 
21.92089	25.77358	7.28498	1.19029 
3.57802	25.27109	1.06153	20.11485 
18.43295	7.45301	14.44781	0.13025 
18.07732	29.58631	16.79429	22.04130 
28.92727	26.76754	3.54630	15.86821 
8.90006	10.55128	14.47069	16.19442 
29.28548	4.92854	26.56680	9.08778 
26.05591	19.18846	28.71999	16.86189 
24.87963	22.86919	20.53836	27.82574 
22.84326	10.25195	11.12455	24.33899 
12.68368	27.53905	3.77692	24.85626 
6.05653	25.46938	27.05788	3.70468 
17.29306	21.93775	0.73593	4.66375 
28.90415	23.75280	8.87143	19.77565 
26.49486	21.15696	29.25690	4.07902 
9.86316	23.57013	17.64800	17.47900 
27.98659	0.83706	20.48209	20.04374 
25.10228	14.19520	9.53222	27.90690 
21.80767	21.94162	0.76221	23.58105 
24.07452	25.21548	23.26772	10.96712 
28.92799	8.36581	10.78261	24.91946 
26.24414	19.54162	17.50506	19.87677 
17.07528	11.54540	9.81816	7.74528 
21.30499	25.48281	21.02812	28.06800 
23.93191	9.25016	26.32546	0.44680 
0.83945	27.24526	7.78179	29.34676 
0.50220	5.56729	7.97168	24.50618 
3.73840	25.66542	24.92979	24.78192 
7.21329	11.13412	5.25073	13.93908 
9.99444	0.55470	2.76017	28.08221 
29.26366	25.65798	11.07434	5.85158 
18.25103	17.05054	27.00760	14.85804 
11.35629	25.88117	27.84471	4.09033 
25.68979	19.84864	14.56078	19.03309 
20.73825	25.85972	11.15346	7.95300 
20.05428	8.86073	14.32075	16.34353 
11.85365	26.24457	24.04442	19.06275 
6.69804	29.89959	13.31974	16.62046 
10.84730	7.26616	11.21310	29.57500 
8.34463	21.72456	6.39423	21.56578 
28.34985	4.69700	5.13522	13.31021 
29.91283	12.07753	8.46410	22.19481 
23.70590	24.29818	25.18227	5.08103 
24.87918	7.31420	2.58760	9.69282 
7.67090	7.59228	0.39216	9.96615 
0.07801	19.82754	2.53054	27.50355 
1.18075	17.50680	20.08684	14.42442 
28.31706	24.24389	8.17368	10.94104 
1.65055	8.19243	10.02335	23.02834 
27.32293	13.01777	15.64302	10.57835 
3.97703	12.26500	17.85818	4.08745 
16.46394	26.18734	29.59643	25.12287 
10.43218	0.66610	2.01101	13.02348 
8.88888	29.88017	13.54337	17.90134 
24.87696	17.48994	5.20804	12.77166 
9.12755	12.47771	19.32380	4.12714 
15.01341	9.48253	29.53719	10.91670 
13.14335	12.91388	9.72857	29.31763 
11.85422	4.84862	21.15811	2.49662 
14.50736	18.43939	20.48579	11.18522 
19.92727	20.62315	12.41393	15.97867 
24.04911	17.50445	13.22955	8.59556 
23.83356	16.46484	24.32624	16.93319 
9.39266	1.30721	19.09056	9.75316 
0.35678	17.95820	29.76988	21.24263 
17.98992	12.82796	26.63748	8.15183 
4.19900	19.81230	6.86789	13.60892 
20.09668	21.08315	8.98778	0.00333 
4.81135	25.63749	6.33254	1.48484 
21.04321	1.62752	3.80457	28.44076 
23.76830	24.22091	27.26255	11.81880 
16.60725	4.73310	4.09073	9.95314 
29.15259	13.39433	10.95178	1.55285 
7.12024	17.69052	10.63454	12.91678 
27.05388	19.82981	23.33581	10.28098 
21.45304	8.64900	23.85564	8.71171 
12.62917	6.31562	27.21965	28.16543 
25.04840	7.76649	18.24568	24.88125 
4.48189	23.26060	24.96568	29.15996 
13.37405	11.92449	24.30017	1.76703 
20.40837	11.65737	5.56018	29.06323 
28.24850	5.84294	6.59716	23.84889 
23.38735	21.56819	15.45799	12.68999 
14.58182	12.36731	26.12523	19.45699 
9.47133	20.74951	22.04831	12.44135 
14.28191	25.46975	1.99699	5.23901 
29.39944	11.03110	3.22361	22.42653 
9.78620	13.65345	3.41994	11.04523 
21.12620	10.48871	22.59408	28.35971 
8.04154	2.81731	19.72745	21.68943 
26.16649	10.96990	7.28368	18.27333 
14.65362	18.87476	14.03487	5.45664 
28.72557	27.37404	10.68553	27.64942 
22.97308	5.26780	23.67764	2.43239 
1.98754	20.63639	2.23816	25.78880 
10.29334	3.29322	5.66367	20.52729 
25.36470	28.87778	9.45252	8.76775 
14.02385	24.89942	26.30198	0.46558 
11.54226	21.05299	20.54545	19.44048 
2.33102	18.47584	9.08743	21.38140 
19.37080	16.10664	22.46447	6.21776 
9.00456	1.10975	1.45745	19.79639 
11.11037	19.02676	0.34779	9.19657 
0.20781	7.71027	14.39464	7.53834 
6.63262	8.60238	27.85237	2.59260 
11.55764	16.56525	13.17039	8.00358 
25.52716	4.15746	13.08818	18.68101 
29.61498	18.10085	15.10935	3.33910 
3.32151	14.99905	13.30218	16.76464 
2.13146	2.21606	0.47169	21.21611 
5.86200	19.63427	14.17062	4.36548 
27.70834	2.46052	12.83906	22.29408 
7.95564	15.62140	8.09223	10.62040 
0.99283	14.36038	0.70541	19.90715 
3.06320	0.06340	27.27953	8.28267 
16.17705	9.89003	20.45759	11.62407 
3.05268	1.59392	7.46450	0.64251 
11.30835	22.63135	6.48965	0.25380 
15.77218	17.39366	3.12044	13.07072 
15.22622	21.74006	2.88188	9.54861 
9.16089	20.49636	2.43722	29.44398 
26.06445	22.46162	13.14417	29.93553 
8.49738	18.95035	12.04446	27.22943 
16.72499	26.85489	0.91440	4.32093 
12.40398	9.02350	25.91955	24.90876 
25.31017	6.36881	5.72116	10.07747 
22.19208	7.80091	18.14009	5.19082 
18.37311	27.33531	9.61585	29.25746 
10.63898	8.63483	18.83023	2.89839 
22.06176	10.56085	5.51363	24.63011 
9.78358	12.09868	24.64889	21.83131 
12.83740	14.09344	6.80374	3.12267 
3.11424	5.74998	0.69336	15.02214 
0.64815	13.10227	18.87792	10.91848 
23.36716	4.62661	13.21137	15.12957 
20.82047	20.03929	6.79057	25.82933 
19.57699	14.22187	11.99550	12.58092 
18.23951	12.33845	5.43650	12.83121 
21.77095	21.57338	17.65557	14.99976 
15.29935	3.84101	23.78870	18.20599 
27.96148	23.09164	22.03545	5.24080 
6.55604	16.69091	15.23252	6.23093 
13.92652	28.44805	19.36303	25.39578 
26.81302	11.35579	29.50173	10.62571 
29.37571	12.58914	2.54879	13.90759 
10.87635	7.23866	4.78338	4.82165 
6.05537	14.05949	24.23194	24.55069 
0.82936	4.66150	21.17960	15.79574 
0.80655	13.95839	12.84848	28.39881 
18.22821	6.24089	24.56749	11.13917 
25.96029	28.37129	20.67505	21.36798 
22.76826	27.78588	28.25731	26.50988 
27.72085	9.84857	0.05350	23.68458 
19.80728	19.61388	22.75567	10.96259 
21.28349	8.49288	6.18936	1.58055 
5.61334	12.85600	19.30442	3.90161 
10.08028	21.18151	15.07621	0.52348 
26.69562	23.71349	8.44061	18.53447 
1.06169	27.16220	1.04515	4.20234 
0.58071	21.14172	18.32599	8.32057 
1.49620	13.08201	1.78031	2.60222 
5.72050	0.75309	2.51844	0.52269 
5.64961	24.45349	7.77358	21.61014 
19.87634	14.49442	2.35907	9.45311 
28.61409	27.10463	24.73155	0.14930 
19.65331	7.35973	14.89350	2.65388 
5.57548	26.80933	13.66954	8.35877 
20.49768	10.48626	10.30107	9.50660 
25.33982	21.84089	20.25534	22.59239 
18.33854	20.32120	25.99691	6.39567 
29.72723	6.11954	22.78416	24.68637 
13.70061	0.10828	5.63606	24.52426 
5.11537	23.09558	2.90600	22.91002 
27.37548	24.84557	2.25608	5.17222 
7.24166	24.78419	4.14256	9.71494 
17.10904	0.28638	17.81446	24.24790 
10.83128	16.35200	12.59824	5.44624 
4.13025	29.99641	11.17119	20.39466 
14.12860	14.88516	12.31192	16.94940 
12.37725	5.21667	2.85631	5.98443 
9.93677	11.61396	12.18204	11.14012 
20.40872	20.52108	13.26702	4.91176 
14.63550	3.40939	16.38647	23.76681 
27.97861	28.33881	8.34174	18.22056 
17.49414	3.90668	5.26692	0.15140 
29.51633	25.83547	27.12991	24.64075 
6.71987	23.10964	13.57015	28.04652 
6.79162	16.16456	1.16763	25.42510 
2.27596	19.71218	2.11594	29.69036 
4.43603	13.98647	10.68260	2.54285 
9.75179	1.72610	0.48967	1.74654 
14.90548	14.08619	12.74619	5.04237 
9.11059	22.28530	27.43239	8.56704 
9.62498	29.01074	25.81239	22.89330 
4.14691	26.10618	22.46229	5.69874 
